﻿Anno;Codice Area Statistica;Area Statistica;Quartiere;Zona;Sesso;Età grandi;Età;Cittadinanza;Residenti;Zona di prossimità
2022;76;San Luca;Porto - Saragozza;Costa Saragozza;Femmine;02 e prima;00-14;Italiana;3;SARAGOZZA - SAN LUCA
2022;76;San Luca;Porto - Saragozza;Costa Saragozza;Femmine;35-44;30-44;Italiana;23;SARAGOZZA - SAN LUCA
2022;76;San Luca;Porto - Saragozza;Costa Saragozza;Femmine;55-64;45-64;Straniera;8;SARAGOZZA - SAN LUCA
2022;76;San Luca;Porto - Saragozza;Costa Saragozza;Maschi;35-44;30-44;Italiana;23;SARAGOZZA - SAN LUCA
2022;77;Malpighi-2;Porto - Saragozza;Malpighi;Femmine;35-44;30-44;Straniera;123;MALPIGHI
2022;77;Malpighi-2;Porto - Saragozza;Malpighi;Maschi;25-34;30-44;Italiana;340;MALPIGHI
2022;78;Malpighi-1;Porto - Saragozza;Malpighi;Maschi;25-34;15-29;Straniera;11;MALPIGHI
2022;78;Malpighi-1;Porto - Saragozza;Malpighi;Maschi;35-44;30-44;Italiana;110;MALPIGHI
2022;79;Fossolo;Savena;Mazzini;Femmine;03-05;00-14;Straniera;11;FOSSOLO - DUE MADONNE
2022;79;Fossolo;Savena;Mazzini;Femmine;25-34;30-44;Straniera;33;FOSSOLO - DUE MADONNE
2022;79;Fossolo;Savena;Mazzini;Femmine;45-54;45-64;Straniera;79;FOSSOLO - DUE MADONNE
2022;79;Fossolo;Savena;Mazzini;Maschi;15-24;15-29;Straniera;23;FOSSOLO - DUE MADONNE
2022;81;Lungo Savena;Savena;Mazzini;Femmine;25-34;15-29;Straniera;1;FOSSOLO - DUE MADONNE
2022;81;Lungo Savena;Savena;Mazzini;Maschi;25-34;30-44;Straniera;2;FOSSOLO - DUE MADONNE
2022;81;Lungo Savena;Savena;Mazzini;Maschi;45-54;45-64;Italiana;5;FOSSOLO - DUE MADONNE
2022;82;Pontevecchio;Savena;Mazzini;Femmine;15-24;15-29;Straniera;40;PONTEVECCHIO - MAZZINI
2022;82;Pontevecchio;Savena;Mazzini;Maschi;06-14;00-14;Straniera;53;PONTEVECCHIO - MAZZINI
2022;82;Pontevecchio;Savena;Mazzini;Maschi;15-24;15-29;Straniera;69;PONTEVECCHIO - MAZZINI
2022;83;Bitone;Savena;Mazzini;Femmine;02 e prima;00-14;Italiana;121;PONTEVECCHIO - MAZZINI
2022;83;Bitone;Savena;Mazzini;Femmine;35-44;30-44;Italiana;608;PONTEVECCHIO - MAZZINI
2022;83;Bitone;Savena;Mazzini;Maschi;55-64;45-64;Straniera;72;PONTEVECCHIO - MAZZINI
2022;84;Cavedone;Savena;Mazzini;Femmine;03-05;00-14;Straniera;8;PONTEVECCHIO - MAZZINI
2022;84;Cavedone;Savena;Mazzini;Femmine;06-14;00-14;Italiana;106;PONTEVECCHIO - MAZZINI
2022;84;Cavedone;Savena;Mazzini;Maschi;02 e prima;00-14;Italiana;31;PONTEVECCHIO - MAZZINI
2022;85;Via Arno;Savena;Mazzini;Femmine;03-05;00-14;Straniera;5;PONTEVECCHIO - MAZZINI
2022;85;Via Arno;Savena;Mazzini;Femmine;25-34;15-29;Italiana;105;PONTEVECCHIO - MAZZINI
2022;86;Ospedale Bellaria;Savena;Mazzini;Femmine;45-54;45-64;Italiana;3;LUNGO SAVENA
2022;86;Ospedale Bellaria;Savena;Mazzini;Maschi;06-14;00-14;Italiana;1;LUNGO SAVENA
2022;86;Ospedale Bellaria;Savena;Mazzini;Maschi;35-44;30-44;Straniera;1;LUNGO SAVENA
2022;87;Monte Donato;Savena;San Ruffillo;Femmine;35-44;30-44;Straniera;18;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2022;87;Monte Donato;Savena;San Ruffillo;Maschi;45-54;45-64;Italiana;88;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2022;88;Via Toscana;Savena;San Ruffillo;Femmine;55-64;45-64;Straniera;129;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2022;88;Via Toscana;Savena;San Ruffillo;Maschi;35-44;30-44;Straniera;137;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2022;89;Corelli;Savena;San Ruffillo;Femmine;35-44;30-44;Straniera;158;LUNGO SAVENA
2022;89;Corelli;Savena;San Ruffillo;Femmine;45-54;45-64;Italiana;543;LUNGO SAVENA
2022;89;Corelli;Savena;San Ruffillo;Femmine;55-64;45-64;Italiana;590;LUNGO SAVENA
2022;89;Corelli;Savena;San Ruffillo;Maschi;03-05;00-14;Straniera;26;LUNGO SAVENA
2022;89;Corelli;Savena;San Ruffillo;Maschi;15-24;15-29;Italiana;304;LUNGO SAVENA
2022;89;Corelli;Savena;San Ruffillo;Maschi;25-34;30-44;Italiana;158;LUNGO SAVENA
2022;90;Ponte Savena-La Bastia;Savena;San Ruffillo;Femmine;35-44;30-44;Italiana;64;LUNGO SAVENA
2022;90;Ponte Savena-La Bastia;Savena;San Ruffillo;Maschi;15-24;15-29;Straniera;8;LUNGO SAVENA
2022;99;non indicata;Senza fissa dimora;Senza fissa dimora;Femmine;45-54;45-64;Italiana;18;
2022;99;non indicata;Senza fissa dimora;Senza fissa dimora;Femmine;55-64;45-64;Straniera;8;
2022;99;non indicata;Senza fissa dimora;Senza fissa dimora;Maschi;25-34;15-29;Italiana;5;
2023;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;Femmine;15-24;15-29;Italiana;10;BIRRA - BARGELLINO - LAVINO
2023;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;Femmine;65 e oltre;65 e oltre;Italiana;46;BIRRA - BARGELLINO - LAVINO
2023;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;Maschi;25-34;15-29;Italiana;7;BIRRA - BARGELLINO - LAVINO
2023;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;Femmine;35-44;30-44;Straniera;15;BIRRA - BARGELLINO - LAVINO
2023;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;Maschi;03-05;00-14;Italiana;11;BIRRA - BARGELLINO - LAVINO
2023;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;Maschi;25-34;15-29;Straniera;5;BIRRA - BARGELLINO - LAVINO
2023;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;Maschi;35-44;30-44;Italiana;7;BIRRA - BARGELLINO - LAVINO
2023;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;Femmine;15-24;15-29;Straniera;5;BIRRA - BARGELLINO - LAVINO
2023;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;Femmine;25-34;15-29;Straniera;1;BIRRA - BARGELLINO - LAVINO
2023;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;Maschi;55-64;45-64;Italiana;33;BIRRA - BARGELLINO - LAVINO
2023;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;Maschi;55-64;45-64;Straniera;1;BIRRA - BARGELLINO - LAVINO
2023;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;Femmine;02 e prima;00-14;Italiana;11;BIRRA - BARGELLINO - LAVINO
2023;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;Femmine;03-05;00-14;Italiana;19;BIRRA - BARGELLINO - LAVINO
2023;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;Femmine;15-24;15-29;Italiana;70;BIRRA - BARGELLINO - LAVINO
2023;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;Femmine;35-44;30-44;Italiana;75;BIRRA - BARGELLINO - LAVINO
2023;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;Femmine;55-64;45-64;Italiana;121;BIRRA - BARGELLINO - LAVINO
2023;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;Maschi;06-14;00-14;Italiana;53;BIRRA - BARGELLINO - LAVINO
2023;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;Maschi;25-34;15-29;Italiana;41;BIRRA - BARGELLINO - LAVINO
2023;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;Maschi;55-64;45-64;Straniera;11;BIRRA - BARGELLINO - LAVINO
2023;06;Lungo Reno;Borgo Panigale - Reno;Borgo Panigale;Femmine;35-44;30-44;Italiana;1;BIRRA - BARGELLINO - LAVINO
2023;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;Femmine;06-14;00-14;Italiana;80;BORGO PANIGALE
2023;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;Femmine;55-64;45-64;Straniera;35;BORGO PANIGALE
2023;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;Femmine;65 e oltre;65 e oltre;Italiana;589;BORGO PANIGALE
2023;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;Maschi;02 e prima;00-14;Italiana;26;BORGO PANIGALE
2023;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;Maschi;15-24;15-29;Straniera;14;BORGO PANIGALE
2023;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;Maschi;55-64;45-64;Italiana;169;BORGO PANIGALE
2023;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;Femmine;35-44;30-44;Straniera;195;BORGO PANIGALE
2023;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;Maschi;02 e prima;00-14;Straniera;30;BORGO PANIGALE
2023;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;Maschi;55-64;45-64;Straniera;55;BORGO PANIGALE
2023;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;Maschi;35-44;30-44;Straniera;122;CASTELDEBOLE - PONTELUNGO
2023;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;Maschi;55-64;45-64;Straniera;52;CASTELDEBOLE - PONTELUNGO
2023;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;Femmine;35-44;30-44;Straniera;13;BORGO PANIGALE
2023;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;Maschi;06-14;00-14;Straniera;4;BORGO PANIGALE
2023;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;Maschi;35-44;30-44;Italiana;63;BORGO PANIGALE
2023;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;Femmine;06-14;00-14;Italiana;170;CASTELDEBOLE - PONTELUNGO
2023;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;Femmine;06-14;00-14;Straniera;33;CASTELDEBOLE - PONTELUNGO
2023;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;Femmine;25-34;15-29;Italiana;59;CASTELDEBOLE - PONTELUNGO
2023;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;Femmine;25-34;30-44;Italiana;59;CASTELDEBOLE - PONTELUNGO
2023;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;Femmine;55-64;45-64;Italiana;329;CASTELDEBOLE - PONTELUNGO
2023;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;Maschi;06-14;00-14;Italiana;175;CASTELDEBOLE - PONTELUNGO
2023;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;Maschi;15-24;15-29;Italiana;223;CASTELDEBOLE - PONTELUNGO
2023;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;Maschi;15-24;15-29;Straniera;40;CASTELDEBOLE - PONTELUNGO
2023;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;Maschi;45-54;45-64;Straniera;38;CASTELDEBOLE - PONTELUNGO
2023;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;Maschi;55-64;45-64;Straniera;20;CASTELDEBOLE - PONTELUNGO
2023;12;Caserme Rosse-Manifattura;Navile;Bolognina;Femmine;65 e oltre;65 e oltre;Straniera;28;CORTICELLA - DOZZA
2023;12;Caserme Rosse-Manifattura;Navile;Bolognina;Maschi;03-05;00-14;Straniera;6;CORTICELLA - DOZZA
2023;12;Caserme Rosse-Manifattura;Navile;Bolognina;Maschi;15-24;15-29;Italiana;86;CORTICELLA - DOZZA
2023;12;Caserme Rosse-Manifattura;Navile;Bolognina;Maschi;35-44;30-44;Straniera;41;CORTICELLA - DOZZA
2023;12;Caserme Rosse-Manifattura;Navile;Bolognina;Maschi;55-64;45-64;Italiana;130;CORTICELLA - DOZZA
2023;13;CNR;Navile;Bolognina;Femmine;25-34;15-29;Straniera;1;BEVERARA
2023;13;CNR;Navile;Bolognina;Femmine;35-44;30-44;Italiana;1;BEVERARA
2023;13;CNR;Navile;Bolognina;Femmine;55-64;45-64;Italiana;5;BEVERARA
2023;14;Arcoveggio;Navile;Bolognina;Femmine;25-34;15-29;Straniera;76;BOLOGNINA
2023;14;Arcoveggio;Navile;Bolognina;Femmine;25-34;30-44;Straniera;114;BOLOGNINA
2023;14;Arcoveggio;Navile;Bolognina;Maschi;35-44;30-44;Straniera;285;BOLOGNINA
2023;14;Arcoveggio;Navile;Bolognina;Maschi;55-64;45-64;Italiana;604;BOLOGNINA
2023;15;Via Ferrarese;Navile;Bolognina;Maschi;15-24;15-29;Straniera;150;BOLOGNINA
2023;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;Femmine;55-64;45-64;Straniera;10;BOLOGNINA
2023;17;Piazza dell'Unita';Navile;Bolognina;Femmine;35-44;30-44;Straniera;258;BOLOGNINA
2023;18;San Savino;Navile;Corticella;Femmine;25-34;30-44;Straniera;83;CORTICELLA - DOZZA
2023;18;San Savino;Navile;Corticella;Maschi;03-05;00-14;Straniera;35;CORTICELLA - DOZZA
2023;18;San Savino;Navile;Corticella;Maschi;15-24;15-29;Straniera;96;CORTICELLA - DOZZA
2023;20;Croce Coperta;Navile;Corticella;Maschi;06-14;00-14;Straniera;54;CORTICELLA - DOZZA
2023;20;Croce Coperta;Navile;Corticella;Maschi;25-34;15-29;Straniera;46;CORTICELLA - DOZZA
2023;20;Croce Coperta;Navile;Corticella;Maschi;45-54;45-64;Straniera;115;CORTICELLA - DOZZA
2023;21;Mulino del Gomito;Navile;Corticella;Femmine;25-34;30-44;Italiana;17;CORTICELLA - DOZZA
2023;21;Mulino del Gomito;Navile;Corticella;Femmine;55-64;45-64;Italiana;30;CORTICELLA - DOZZA
2023;22;La Dozza;Navile;Corticella;Femmine;45-54;45-64;Straniera;10;CORTICELLA - DOZZA
2023;22;La Dozza;Navile;Corticella;Maschi;15-24;15-29;Italiana;81;CORTICELLA - DOZZA
2023;23;Laghetti del Rosario;Navile;Lame;Femmine;06-14;00-14;Italiana;10;BERTALIA - NOCE
2023;23;Laghetti del Rosario;Navile;Lame;Femmine;45-54;45-64;Straniera;5;BERTALIA - NOCE
2023;23;Laghetti del Rosario;Navile;Lame;Femmine;55-64;45-64;Straniera;4;BERTALIA - NOCE
2023;23;Laghetti del Rosario;Navile;Lame;Maschi;06-14;00-14;Straniera;4;BERTALIA - NOCE
2023;23;Laghetti del Rosario;Navile;Lame;Maschi;15-24;15-29;Italiana;26;BERTALIA - NOCE
2023;23;Laghetti del Rosario;Navile;Lame;Maschi;55-64;45-64;Italiana;40;BERTALIA - NOCE
2023;28;Beverara;Navile;Lame;Maschi;02 e prima;00-14;Italiana;30;BEVERARA
2023;28;Beverara;Navile;Lame;Maschi;15-24;15-29;Straniera;64;BEVERARA
2023;28;Beverara;Navile;Lame;Maschi;65 e oltre;65 e oltre;Straniera;20;BEVERARA
2023;29;Marconi-2;Porto - Saragozza;Marconi;Femmine;02 e prima;00-14;Italiana;97;MARCONI
2023;29;Marconi-2;Porto - Saragozza;Marconi;Maschi;25-34;30-44;Straniera;77;MARCONI
2023;29;Marconi-2;Porto - Saragozza;Marconi;Maschi;65 e oltre;65 e oltre;Straniera;26;MARCONI
2023;30;Marconi-1;Porto - Saragozza;Marconi;Femmine;25-34;15-29;Italiana;85;MALPIGHI
2023;30;Marconi-1;Porto - Saragozza;Marconi;Femmine;55-64;45-64;Italiana;171;MALPIGHI
2023;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;Femmine;02 e prima;00-14;Italiana;7;SAFFI
2023;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;Femmine;25-34;15-29;Italiana;9;SAFFI
2023;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;Femmine;55-64;45-64;Italiana;33;SAFFI
2023;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;Femmine;65 e oltre;65 e oltre;Italiana;54;SAFFI
2023;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;Maschi;06-14;00-14;Italiana;16;SAFFI
2023;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;Maschi;25-34;15-29;Italiana;9;SAFFI
2023;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;Maschi;25-34;30-44;Straniera;3;SAFFI
2023;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;Maschi;35-44;30-44;Straniera;7;SAFFI
2023;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;Maschi;65 e oltre;65 e oltre;Italiana;42;SAFFI
2023;32;Scalo Ravone;Porto - Saragozza;Saffi;Femmine;25-34;15-29;Italiana;10;SAFFI
2023;32;Scalo Ravone;Porto - Saragozza;Saffi;Maschi;35-44;30-44;Straniera;1;SAFFI
2023;33;Zanardi;Porto - Saragozza;Saffi;Femmine;03-05;00-14;Straniera;10;SAFFI
2023;34;Velodromo;Porto - Saragozza;Saffi;Femmine;06-14;00-14;Straniera;33;SAFFI
2023;34;Velodromo;Porto - Saragozza;Saffi;Femmine;55-64;45-64;Italiana;377;SAFFI
2023;34;Velodromo;Porto - Saragozza;Saffi;Maschi;03-05;00-14;Straniera;13;SAFFI
2023;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;Femmine;02 e prima;00-14;Italiana;57;SAFFI
2023;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;Femmine;06-14;00-14;Straniera;31;SAFFI
2023;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;Femmine;35-44;30-44;Straniera;95;SAFFI
2023;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;Maschi;25-34;15-29;Straniera;22;SAFFI
2023;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;Maschi;35-44;30-44;Straniera;91;SAFFI
2023;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;Femmine;06-14;00-14;Straniera;95;BARCA
2023;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;Maschi;15-24;15-29;Italiana;280;BARCA
2023;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;Maschi;45-54;45-64;Italiana;315;BARCA
2023;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;Maschi;45-54;45-64;Straniera;97;BARCA
2023;37;Battindarno;Borgo Panigale - Reno;Barca;Femmine;03-05;00-14;Straniera;14;BARCA
2023;37;Battindarno;Borgo Panigale - Reno;Barca;Femmine;65 e oltre;65 e oltre;Italiana;1408;BARCA
2023;37;Battindarno;Borgo Panigale - Reno;Barca;Maschi;65 e oltre;65 e oltre;Italiana;1087;BARCA
2023;38;Canale di Reno;Borgo Panigale - Reno;Barca;Femmine;02 e prima;00-14;Italiana;48;BARCA
2023;38;Canale di Reno;Borgo Panigale - Reno;Barca;Maschi;03-05;00-14;Straniera;5;BARCA
2023;38;Canale di Reno;Borgo Panigale - Reno;Barca;Maschi;65 e oltre;65 e oltre;Straniera;12;BARCA
2023;39;Agucchi;Borgo Panigale - Reno;Santa Viola;Femmine;65 e oltre;65 e oltre;Italiana;512;SANTA VIOLA
2023;39;Agucchi;Borgo Panigale - Reno;Santa Viola;Maschi;55-64;45-64;Straniera;38;SANTA VIOLA
2023;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;Femmine;35-44;30-44;Straniera;168;SANTA VIOLA
2023;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;Femmine;55-64;45-64;Italiana;556;SANTA VIOLA
2023;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;Maschi;06-14;00-14;Straniera;55;SANTA VIOLA
2023;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;Femmine;45-54;45-64;Straniera;8;SAN DONATO NUOVO
2023;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;Maschi;06-14;00-14;Straniera;15;SAN DONATO NUOVO
2023;43;San Donnino;San Donato - San Vitale;San Donato;Femmine;03-05;00-14;Italiana;27;SAN DONATO VECCHIO
2023;43;San Donnino;San Donato - San Vitale;San Donato;Femmine;25-34;30-44;Italiana;60;SAN DONATO VECCHIO
2023;43;San Donnino;San Donato - San Vitale;San Donato;Femmine;35-44;30-44;Italiana;122;SAN DONATO VECCHIO
2023;43;San Donnino;San Donato - San Vitale;San Donato;Maschi;15-24;15-29;Straniera;18;SAN DONATO VECCHIO
2023;44;Pilastro;San Donato - San Vitale;San Donato;Femmine;02 e prima;00-14;Italiana;47;SAN DONATO NUOVO
2023;45;CAAB;San Donato - San Vitale;San Donato;Femmine;06-14;00-14;Italiana;7;SAN DONATO NUOVO
2023;45;CAAB;San Donato - San Vitale;San Donato;Femmine;06-14;00-14;Straniera;11;SAN DONATO NUOVO
2023;45;CAAB;San Donato - San Vitale;San Donato;Femmine;55-64;45-64;Straniera;5;SAN DONATO NUOVO
2023;45;CAAB;San Donato - San Vitale;San Donato;Maschi;06-14;00-14;Italiana;12;SAN DONATO NUOVO
2023;45;CAAB;San Donato - San Vitale;San Donato;Maschi;55-64;45-64;Italiana;17;SAN DONATO NUOVO
2023;47;Via del Lavoro;San Donato - San Vitale;San Donato;Femmine;03-05;00-14;Italiana;87;SAN DONATO VECCHIO
2023;48;Michelino;San Donato - San Vitale;San Donato;Maschi;35-44;30-44;Straniera;103;SAN DONATO VECCHIO
2023;49;Via Mondo;San Donato - San Vitale;San Donato;Femmine;35-44;30-44;Straniera;191;SAN DONATO VECCHIO
2023;50;Osservanza;Santo Stefano;Colli;Femmine;25-34;15-29;Straniera;11;OSSERVANZA - PADERNO
2023;50;Osservanza;Santo Stefano;Colli;Maschi;25-34;15-29;Italiana;109;OSSERVANZA - PADERNO
2023;51;San Michele in Bosco;Santo Stefano;Colli;Maschi;03-05;00-14;Straniera;3;OSSERVANZA - PADERNO
2023;51;San Michele in Bosco;Santo Stefano;Colli;Maschi;15-24;15-29;Italiana;145;OSSERVANZA - PADERNO
2023;52;Paderno;Santo Stefano;Colli;Femmine;25-34;30-44;Italiana;20;OSSERVANZA - PADERNO
2023;53;Galvani-1;Santo Stefano;Galvani;Maschi;03-05;00-14;Italiana;10;GALVANI
2023;54;Galvani-2;Santo Stefano;Galvani;Femmine;06-14;00-14;Italiana;305;GALVANI
2023;55;Giardini Margherita;Santo Stefano;Murri;Femmine;55-64;45-64;Italiana;1;MURRI
2023;56;Mezzofanti;Santo Stefano;Murri;Femmine;35-44;30-44;Straniera;88;MURRI
2023;57;Siepelunga;Santo Stefano;Murri;Femmine;35-44;30-44;Italiana;222;MURRI
2023;57;Siepelunga;Santo Stefano;Murri;Maschi;35-44;30-44;Straniera;24;MURRI
2023;58;Dagnini;Santo Stefano;Murri;Maschi;65 e oltre;65 e oltre;Straniera;17;MURRI
2023;61;Irnerio-2;Santo Stefano;Irnerio;Femmine;25-34;15-29;Straniera;101;IRNERIO
2023;61;Irnerio-2;Santo Stefano;Irnerio;Femmine;35-44;30-44;Italiana;601;IRNERIO
2023;61;Irnerio-2;Santo Stefano;Irnerio;Maschi;45-54;45-64;Italiana;589;IRNERIO
2023;61;Irnerio-2;Santo Stefano;Irnerio;Maschi;65 e oltre;65 e oltre;Italiana;881;IRNERIO
2023;62;Cirenaica;San Donato - San Vitale;San Vitale;Maschi;15-24;15-29;Straniera;67;CIRENAICA - MASSARENTI - SCANDELLARA
2023;63;Scandellara;San Donato - San Vitale;San Vitale;Maschi;35-44;30-44;Straniera;7;CIRENAICA - MASSARENTI - SCANDELLARA
2023;64;Via Larga;San Donato - San Vitale;San Vitale;Femmine;15-24;15-29;Italiana;109;CIRENAICA - MASSARENTI - SCANDELLARA
2023;64;Via Larga;San Donato - San Vitale;San Vitale;Maschi;35-44;30-44;Straniera;29;CIRENAICA - MASSARENTI - SCANDELLARA
2023;67;Mengoli;San Donato - San Vitale;San Vitale;Maschi;06-14;00-14;Straniera;50;CIRENAICA - MASSARENTI - SCANDELLARA
2023;67;Mengoli;San Donato - San Vitale;San Vitale;Maschi;25-34;15-29;Italiana;260;CIRENAICA - MASSARENTI - SCANDELLARA
2023;68;Guelfa;San Donato - San Vitale;San Vitale;Femmine;06-14;00-14;Italiana;179;CIRENAICA - MASSARENTI - SCANDELLARA
2023;68;Guelfa;San Donato - San Vitale;San Vitale;Femmine;25-34;15-29;Straniera;54;CIRENAICA - MASSARENTI - SCANDELLARA
2023;68;Guelfa;San Donato - San Vitale;San Vitale;Maschi;06-14;00-14;Straniera;53;CIRENAICA - MASSARENTI - SCANDELLARA
2023;68;Guelfa;San Donato - San Vitale;San Vitale;Maschi;45-54;45-64;Straniera;110;CIRENAICA - MASSARENTI - SCANDELLARA
2023;69;Croce del Biacco;San Donato - San Vitale;San Vitale;Femmine;25-34;30-44;Italiana;122;CROCE DEL BIACCO - ROVERI
2023;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;Femmine;15-24;15-29;Straniera;16;SARAGOZZA - SAN LUCA
2023;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;Femmine;45-54;45-64;Italiana;880;SARAGOZZA - SAN LUCA
2023;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;Maschi;25-34;30-44;Straniera;82;SARAGOZZA - SAN LUCA
2023;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;Maschi;65 e oltre;65 e oltre;Italiana;1153;SARAGOZZA - SAN LUCA
2023;73;San Giuseppe;Porto - Saragozza;Costa Saragozza;Femmine;15-24;15-29;Straniera;9;SARAGOZZA - SAN LUCA
2023;99;non indicata;Senza fissa dimora;Senza fissa dimora;Femmine;03-05;00-14;Straniera;1;
2023;99;non indicata;Senza fissa dimora;Senza fissa dimora;Maschi;25-34;15-29;Italiana;5;
2023;99;non indicata;Senza fissa dimora;Senza fissa dimora;Maschi;45-54;45-64;Straniera;42;
2024;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;Femmine;25-34;30-44;Italiana;15;BIRRA - BARGELLINO - LAVINO
2024;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;Femmine;02 e prima;00-14;Italiana;19;BIRRA - BARGELLINO - LAVINO
2024;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;Femmine;06-14;00-14;Italiana;46;BIRRA - BARGELLINO - LAVINO
2024;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;Femmine;45-54;45-64;Italiana;58;BIRRA - BARGELLINO - LAVINO
2024;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;Femmine;65 e oltre;65 e oltre;Italiana;74;BIRRA - BARGELLINO - LAVINO
2024;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;Femmine;25-34;15-29;Straniera;2;BIRRA - BARGELLINO - LAVINO
2024;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;Femmine;55-64;45-64;Italiana;25;BIRRA - BARGELLINO - LAVINO
2024;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;Maschi;25-34;15-29;Italiana;12;BIRRA - BARGELLINO - LAVINO
2024;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;Femmine;03-05;00-14;Italiana;17;BIRRA - BARGELLINO - LAVINO
